idx,id,CODE_CULTU,path,meanCLD,sequencelength,classid,classname,region
117769,6138511,PTR,csv/frh04/6138511.csv,728.0682455014257,102,8,temporary meadows,frh04
117770,6138512,PTR,csv/frh04/6138512.csv,820.5836204213487,102,8,temporary meadows,frh04
117771,6138513,MIE,csv/frh04/6138513.csv,823.2032595801743,102,3,corn,frh04
117772,6138514,BTH,csv/frh04/6138514.csv,712.1110750102886,102,1,wheat,frh04
117773,6138515,PTR,csv/frh04/6138515.csv,732.8627450980392,102,8,temporary meadows,frh04
117774,6138516,PTR,csv/frh04/6138516.csv,800.7013722740148,102,8,temporary meadows,frh04
117775,6138517,MIS,csv/frh04/6138517.csv,780.3799600505483,102,3,corn,frh04
117776,6138519,RGA,csv/frh04/6138519.csv,752.6584203273871,102,8,temporary meadows,frh04
117777,6138520,MIS,csv/frh04/6138520.csv,784.1012406597829,102,3,corn,frh04
117778,6138521,PTR,csv/frh04/6138521.csv,803.4576554025865,102,8,temporary meadows,frh04
117779,6138522,RGA,csv/frh04/6138522.csv,820.1346721073464,102,8,temporary meadows,frh04
117780,6138523,RGA,csv/frh04/6138523.csv,820.6764541662561,102,8,temporary meadows,frh04
117781,6138524,PTR,csv/frh04/6138524.csv,819.9821812055386,102,8,temporary meadows,frh04
117782,6138525,PTR,csv/frh04/6138525.csv,814.4026804464263,102,8,temporary meadows,frh04
117783,6138526,PPH,csv/frh04/6138526.csv,674.1143665386946,49,7,permanent meadows,frh04
117784,6138527,PPH,csv/frh04/6138527.csv,669.4244605424216,49,7,permanent meadows,frh04
117785,6138528,MIE,csv/frh04/6138528.csv,765.093643239695,102,3,corn,frh04
117786,6138529,BTH,csv/frh04/6138529.csv,807.5070334098126,102,1,wheat,frh04
117788,6138531,BTH,csv/frh04/6138531.csv,813.3904094924338,102,1,wheat,frh04
117789,6138532,MIS,csv/frh04/6138532.csv,586.9941063745164,49,3,corn,frh04
117791,6138535,MIS,csv/frh04/6138535.csv,723.5047314939546,102,3,corn,frh04
117794,6138539,BTH,csv/frh04/6138539.csv,678.5715354174691,102,1,wheat,frh04
117798,6138543,BTH,csv/frh04/6138543.csv,721.1587036344605,102,1,wheat,frh04
117801,6138546,BTH,csv/frh04/6138546.csv,727.1698455773707,102,1,wheat,frh04
117803,6138548,ORH,csv/frh04/6138548.csv,731.2952400696488,102,0,barley,frh04
117804,6138549,PPH,csv/frh04/6138549.csv,726.9836501976678,102,7,permanent meadows,frh04
117806,6138551,ORH,csv/frh04/6138551.csv,728.5606687946497,102,0,barley,frh04
117807,6138606,PTR,csv/frh04/6138606.csv,748.6832550929702,102,8,temporary meadows,frh04
117809,6138553,ORH,csv/frh04/6138553.csv,732.8627450980392,102,0,barley,frh04
117811,6138555,PPH,csv/frh04/6138555.csv,754.1823339374359,49,7,permanent meadows,frh04
117813,6138557,PPH,csv/frh04/6138557.csv,668.734693877551,49,7,permanent meadows,frh04
117814,6138558,PRL,csv/frh04/6138558.csv,669.7348017304397,49,7,permanent meadows,frh04
117815,6138559,MIE,csv/frh04/6138559.csv,647.8367346938776,49,3,corn,frh04
117816,6138560,MIE,csv/frh04/6138560.csv,647.8367346938776,49,3,corn,frh04
117817,6138561,MIE,csv/frh04/6138561.csv,731.4285714285714,49,3,corn,frh04
117818,6138562,RGA,csv/frh04/6138562.csv,779.5303853674874,49,8,temporary meadows,frh04
117819,6138563,PPH,csv/frh04/6138563.csv,739.2331173227585,49,7,permanent meadows,frh04
117821,6138565,MIE,csv/frh04/6138565.csv,658.3456183456184,49,3,corn,frh04
117822,6138566,MIE,csv/frh04/6138566.csv,678.9944738389182,49,3,corn,frh04
117823,6138567,MIE,csv/frh04/6138567.csv,663.9370671576902,49,3,corn,frh04
117825,6138569,MIE,csv/frh04/6138569.csv,652.4233448018786,49,3,corn,frh04
117826,6138570,MIE,csv/frh04/6138570.csv,693.0550866963328,49,3,corn,frh04
117827,6138571,PPH,csv/frh04/6138571.csv,633.2240552494762,49,7,permanent meadows,frh04
117830,6138574,PRL,csv/frh04/6138574.csv,761.5555785766084,49,7,permanent meadows,frh04
117831,6138575,RGA,csv/frh04/6138575.csv,659.0672169144666,49,8,temporary meadows,frh04
117832,6138576,ORH,csv/frh04/6138576.csv,759.8027990885035,102,0,barley,frh04
117833,6138577,MIE,csv/frh04/6138577.csv,837.3237565714039,102,3,corn,frh04
117834,6138578,MIE,csv/frh04/6138578.csv,791.0186545480663,102,3,corn,frh04
117835,6138579,PPH,csv/frh04/6138579.csv,796.5055102332905,102,7,permanent meadows,frh04
117836,6138580,RGA,csv/frh04/6138580.csv,763.7377558953096,102,8,temporary meadows,frh04
117837,6138581,PPH,csv/frh04/6138581.csv,774.9291805710047,102,7,permanent meadows,frh04
117838,6138582,RGA,csv/frh04/6138582.csv,811.1259312902554,102,8,temporary meadows,frh04
117839,6138583,RGA,csv/frh04/6138583.csv,803.1372549019608,102,8,temporary meadows,frh04
117840,6138584,MIS,csv/frh04/6138584.csv,821.0713028018531,102,3,corn,frh04
117841,6138585,RGA,csv/frh04/6138585.csv,783.5064151021015,102,8,temporary meadows,frh04
117843,6138587,MIS,csv/frh04/6138587.csv,759.7924851203514,102,3,corn,frh04
117844,6138588,MIS,csv/frh04/6138588.csv,731.04101582383,102,3,corn,frh04
117845,6138589,MIS,csv/frh04/6138589.csv,728.5249270692733,102,3,corn,frh04
117846,6138590,MIS,csv/frh04/6138590.csv,750.9493190084216,102,3,corn,frh04
117847,6138591,PPH,csv/frh04/6138591.csv,749.4625622269633,102,7,permanent meadows,frh04
117848,6138605,PPH,csv/frh04/6138605.csv,740.1156275683926,102,7,permanent meadows,frh04
117849,6138592,MIS,csv/frh04/6138592.csv,752.2688762397393,102,3,corn,frh04
117851,6138594,PPH,csv/frh04/6138594.csv,733.8059828399165,102,7,permanent meadows,frh04
117854,6138597,MIS,csv/frh04/6138597.csv,665.3808272842031,49,3,corn,frh04
117855,6138598,BTH,csv/frh04/6138598.csv,742.1659055801734,102,1,wheat,frh04
117856,6138599,MIS,csv/frh04/6138599.csv,739.2396485396378,102,3,corn,frh04
117857,6138600,PPH,csv/frh04/6138600.csv,746.5990594023588,102,7,permanent meadows,frh04
117858,6138601,MIS,csv/frh04/6138601.csv,743.0160751996166,102,3,corn,frh04
117860,6138603,PTR,csv/frh04/6138603.csv,738.4643859813043,102,8,temporary meadows,frh04
117862,6138607,PPH,csv/frh04/6138607.csv,754.9191589017438,102,7,permanent meadows,frh04
117864,6138609,PRL,csv/frh04/6138609.csv,729.0659840094979,102,7,permanent meadows,frh04
117865,6138610,ORH,csv/frh04/6138610.csv,735.2127056690173,102,0,barley,frh04
117866,6138611,BTH,csv/frh04/6138611.csv,738.0452226919818,102,1,wheat,frh04
117867,6138612,PRL,csv/frh04/6138612.csv,746.7163178369476,102,7,permanent meadows,frh04
117869,6138614,BTH,csv/frh04/6138614.csv,728.1956640953459,102,1,wheat,frh04
117870,6138615,BTH,csv/frh04/6138615.csv,744.3323581041545,102,1,wheat,frh04
117871,6138616,MIS,csv/frh04/6138616.csv,765.4409219039103,102,3,corn,frh04
117873,6138629,PRL,csv/frh04/6138629.csv,668.734693877551,49,7,permanent meadows,frh04
117874,6138617,ORH,csv/frh04/6138617.csv,719.063125294066,102,0,barley,frh04
117875,6138618,BTH,csv/frh04/6138618.csv,733.0467925927173,102,1,wheat,frh04
117877,6138620,BTH,csv/frh04/6138620.csv,726.7458199584897,102,1,wheat,frh04
117881,6138624,BTH,csv/frh04/6138624.csv,715.3529868169292,102,1,wheat,frh04
117882,6138625,BTH,csv/frh04/6138625.csv,714.5345327475113,102,1,wheat,frh04
117883,6138626,MIE,csv/frh04/6138626.csv,664.9786218897232,49,3,corn,frh04
117884,6138627,MIE,csv/frh04/6138627.csv,658.2930494767229,49,3,corn,frh04
117885,6138630,MIE,csv/frh04/6138630.csv,653.1965464702895,49,3,corn,frh04
117886,6138631,MIE,csv/frh04/6138631.csv,647.8367346938776,49,3,corn,frh04
117887,6138632,MIE,csv/frh04/6138632.csv,668.734693877551,49,3,corn,frh04
117889,6138634,MIE,csv/frh04/6138634.csv,710.530612244898,49,3,corn,frh04
117890,6138635,PRL,csv/frh04/6138635.csv,710.530612244898,49,7,permanent meadows,frh04
117891,6138636,MIE,csv/frh04/6138636.csv,706.0535548674868,49,3,corn,frh04
117892,6138637,PRL,csv/frh04/6138637.csv,710.530612244898,49,7,permanent meadows,frh04
117893,6138638,ORH,csv/frh04/6138638.csv,655.5832044185479,49,0,barley,frh04
117894,6138639,RGA,csv/frh04/6138639.csv,710.1861877012857,49,8,temporary meadows,frh04
117895,6138640,MIE,csv/frh04/6138640.csv,702.130484039363,49,3,corn,frh04
117897,6138642,BTH,csv/frh04/6138642.csv,678.6548672566371,49,1,wheat,frh04
117898,6138643,PRL,csv/frh04/6138643.csv,687.4678563105504,49,7,permanent meadows,frh04
117899,6138644,ORH,csv/frh04/6138644.csv,682.5288829823543,49,0,barley,frh04
117901,6138646,RGA,csv/frh04/6138646.csv,794.1224489795918,49,8,temporary meadows,frh04
117902,6138647,RGA,csv/frh04/6138647.csv,689.9465147761232,49,8,temporary meadows,frh04
117905,6138650,MIE,csv/frh04/6138650.csv,698.5216441506179,49,3,corn,frh04
117907,6138762,PPH,csv/frh04/6138762.csv,684.894237177311,49,7,permanent meadows,frh04
117908,6138653,RGA,csv/frh04/6138653.csv,784.2396506455166,49,8,temporary meadows,frh04
117909,6138654,RGA,csv/frh04/6138654.csv,752.3265306122449,49,8,temporary meadows,frh04
117910,6138655,PPH,csv/frh04/6138655.csv,744.1002640217384,102,7,permanent meadows,frh04
117915,6138660,MIS,csv/frh04/6138660.csv,768.7358381994167,102,3,corn,frh04
117916,6138661,RGA,csv/frh04/6138661.csv,777.7001864352299,102,8,temporary meadows,frh04
117917,6138662,PPH,csv/frh04/6138662.csv,782.8802764436414,102,7,permanent meadows,frh04
117918,6138763,PPH,csv/frh04/6138763.csv,684.0736750710197,49,7,permanent meadows,frh04
117919,6138663,RGA,csv/frh04/6138663.csv,763.102188977141,102,8,temporary meadows,frh04
117920,6138664,PPH,csv/frh04/6138664.csv,732.6666419560894,102,7,permanent meadows,frh04
117921,6138665,CZH,csv/frh04/6138665.csv,758.643922821239,102,2,rapeseed,frh04
117922,6138666,ORH,csv/frh04/6138666.csv,749.4162550208695,102,0,barley,frh04
117923,6138667,RGA,csv/frh04/6138667.csv,742.4368118507738,102,8,temporary meadows,frh04
117924,6138668,MIS,csv/frh04/6138668.csv,742.9019607843137,102,3,corn,frh04
117925,6138669,PPH,csv/frh04/6138669.csv,729.6326749966413,102,7,permanent meadows,frh04
117926,6138670,CZH,csv/frh04/6138670.csv,728.9115971601353,102,2,rapeseed,frh04
117928,6138672,PPH,csv/frh04/6138672.csv,728.0840784313725,102,7,permanent meadows,frh04
117929,6138673,PTR,csv/frh04/6138673.csv,731.7812507102004,102,8,temporary meadows,frh04
117930,6138674,MIS,csv/frh04/6138674.csv,741.9260882467073,102,3,corn,frh04
117932,6138676,MIS,csv/frh04/6138676.csv,746.9590616995462,102,3,corn,frh04
117933,6138677,MIS,csv/frh04/6138677.csv,712.0333868378813,102,3,corn,frh04
117934,6138678,MIS,csv/frh04/6138678.csv,739.930329759267,102,3,corn,frh04
117935,6138679,PPH,csv/frh04/6138679.csv,648.9164439693569,50,7,permanent meadows,frh04
117936,6138680,PPH,csv/frh04/6138680.csv,654.8171629303188,50,7,permanent meadows,frh04
117937,6138681,PPH,csv/frh04/6138681.csv,634.9607093596059,50,7,permanent meadows,frh04
117938,6138790,ORH,csv/frh04/6138790.csv,773.2244897959183,49,0,barley,frh04
117939,6138682,MIS,csv/frh04/6138682.csv,661.4466341358208,49,3,corn,frh04
117942,6138685,BTH,csv/frh04/6138685.csv,655.3958708264914,50,1,wheat,frh04
117943,6138686,BTH,csv/frh04/6138686.csv,668.2527679259831,50,1,wheat,frh04
117944,6138687,BTH,csv/frh04/6138687.csv,655.36,50,1,wheat,frh04
117945,6138688,VRG,csv/frh04/6138688.csv,647.3483743119266,50,5,orchards,frh04
117946,6138689,ORH,csv/frh04/6138689.csv,669.2260929177874,49,0,barley,frh04
117947,6138690,PTR,csv/frh04/6138690.csv,712.9987250714238,49,8,temporary meadows,frh04
117949,6138692,RGA,csv/frh04/6138692.csv,710.530612244898,49,8,temporary meadows,frh04
117950,6138693,RGA,csv/frh04/6138693.csv,710.530612244898,49,8,temporary meadows,frh04
117951,6138694,RGA,csv/frh04/6138694.csv,710.530612244898,49,8,temporary meadows,frh04
117952,6138695,PRL,csv/frh04/6138695.csv,710.530612244898,49,7,permanent meadows,frh04
117953,6138696,MIE,csv/frh04/6138696.csv,647.8367346938776,49,3,corn,frh04
117955,6138698,BTH,csv/frh04/6138698.csv,646.2238166989548,49,1,wheat,frh04
117956,6138699,RGA,csv/frh04/6138699.csv,688.1467971437597,49,8,temporary meadows,frh04
117957,6138700,RGA,csv/frh04/6138700.csv,668.734693877551,49,8,temporary meadows,frh04
117958,6138701,RGA,csv/frh04/6138701.csv,688.0591841822743,49,8,temporary meadows,frh04
117959,6138702,MIE,csv/frh04/6138702.csv,684.463022021656,49,3,corn,frh04
117960,6138703,RGA,csv/frh04/6138703.csv,689.6326530612245,49,8,temporary meadows,frh04
117962,6138705,RGA,csv/frh04/6138705.csv,669.0975629399352,49,8,temporary meadows,frh04
117963,6138706,RGA,csv/frh04/6138706.csv,668.734693877551,49,8,temporary meadows,frh04
117964,6138707,RGA,csv/frh04/6138707.csv,691.1215205395463,49,8,temporary meadows,frh04
117965,6138708,RGA,csv/frh04/6138708.csv,669.6060944227879,49,8,temporary meadows,frh04
117966,6138709,MIE,csv/frh04/6138709.csv,647.0769112385057,49,3,corn,frh04
117967,6138710,PRL,csv/frh04/6138710.csv,711.5231424214339,49,7,permanent meadows,frh04
117968,6138711,MIE,csv/frh04/6138711.csv,689.6326530612245,49,3,corn,frh04
117971,6138835,PPH,csv/frh04/6138835.csv,668.2415266991752,49,7,permanent meadows,frh04
117972,6138715,CZH,csv/frh04/6138715.csv,674.7766741968832,49,2,rapeseed,frh04
117973,6138717,ORH,csv/frh04/6138717.csv,754.0620558194476,49,0,barley,frh04
117975,6138719,MIE,csv/frh04/6138719.csv,759.7680388555202,49,3,corn,frh04
117976,6138720,RGA,csv/frh04/6138720.csv,752.3265306122449,49,8,temporary meadows,frh04
117977,6138721,MIE,csv/frh04/6138721.csv,689.6326530612245,49,3,corn,frh04
117980,6138724,RGA,csv/frh04/6138724.csv,664.7690775903321,49,8,temporary meadows,frh04
117981,6138725,RGA,csv/frh04/6138725.csv,668.734693877551,49,8,temporary meadows,frh04
117983,6138727,MIE,csv/frh04/6138727.csv,670.0404690459007,49,3,corn,frh04
117984,6138728,RGA,csv/frh04/6138728.csv,650.4234675422654,49,8,temporary meadows,frh04
117985,6138729,RGA,csv/frh04/6138729.csv,677.1570167856729,49,8,temporary meadows,frh04
117989,6138733,MIE,csv/frh04/6138733.csv,681.4056055241066,49,3,corn,frh04
117991,6138735,RGA,csv/frh04/6138735.csv,668.734693877551,49,8,temporary meadows,frh04
117993,6138737,MIE,csv/frh04/6138737.csv,672.7011189175124,49,3,corn,frh04
117994,6138738,PPH,csv/frh04/6138738.csv,726.2828501543767,102,7,permanent meadows,frh04
117996,6138937,MIE,csv/frh04/6138937.csv,647.8367346938776,49,3,corn,frh04
117998,6138741,PPH,csv/frh04/6138741.csv,807.1931535044956,102,7,permanent meadows,frh04
117999,6138742,MIS,csv/frh04/6138742.csv,814.5089132269295,102,3,corn,frh04
118000,6138743,MIS,csv/frh04/6138743.csv,830.3421752726481,102,3,corn,frh04
118004,6138747,MIS,csv/frh04/6138747.csv,756.3956094543468,102,3,corn,frh04
118005,6138748,BTH,csv/frh04/6138748.csv,743.5233475664583,102,1,wheat,frh04
118006,6138749,PPH,csv/frh04/6138749.csv,734.2016139177945,102,7,permanent meadows,frh04
118007,6138750,BTH,csv/frh04/6138750.csv,741.6387836748353,102,1,wheat,frh04
118008,6138751,PPH,csv/frh04/6138751.csv,749.1400966183575,102,7,permanent meadows,frh04
118010,6138752,MIS,csv/frh04/6138752.csv,761.9935090823424,102,3,corn,frh04
118011,6138753,RGA,csv/frh04/6138753.csv,745.7662143829939,102,8,temporary meadows,frh04
118013,6138755,PPH,csv/frh04/6138755.csv,765.3083262290423,102,7,permanent meadows,frh04
118014,6138756,BTH,csv/frh04/6138756.csv,744.3802603693612,102,1,wheat,frh04
118015,6138757,RGA,csv/frh04/6138757.csv,763.8576215564364,102,8,temporary meadows,frh04
118016,6138758,MIE,csv/frh04/6138758.csv,668.6140500818723,49,3,corn,frh04
118017,6138759,RGA,csv/frh04/6138759.csv,721.6748457722957,49,8,temporary meadows,frh04
118019,6138761,MIE,csv/frh04/6138761.csv,670.6791548973736,49,3,corn,frh04
118020,6138764,MIE,csv/frh04/6138764.csv,676.2933438253759,49,3,corn,frh04
118021,6138765,MIE,csv/frh04/6138765.csv,710.530612244898,49,3,corn,frh04
118022,6138766,ORH,csv/frh04/6138766.csv,751.8459523715849,49,0,barley,frh04
118023,6138767,BTH,csv/frh04/6138767.csv,584.6773237091612,49,1,wheat,frh04
118024,6138768,BTH,csv/frh04/6138768.csv,633.4189553212279,49,1,wheat,frh04
118029,6138773,BTH,csv/frh04/6138773.csv,585.1428571428571,49,1,wheat,frh04
118030,6138774,BTH,csv/frh04/6138774.csv,564.7316811165325,49,1,wheat,frh04
118031,6138775,BTH,csv/frh04/6138775.csv,623.3237234229139,49,1,wheat,frh04
118033,6138777,RGA,csv/frh04/6138777.csv,750.813694762782,49,8,temporary meadows,frh04
118034,6138778,PPH,csv/frh04/6138778.csv,769.7745281463481,49,7,permanent meadows,frh04
118035,6138779,CZH,csv/frh04/6138779.csv,752.3265306122449,49,2,rapeseed,frh04
118036,6138780,ORH,csv/frh04/6138780.csv,752.3265306122449,49,0,barley,frh04
118038,6138782,BTH,csv/frh04/6138782.csv,733.535318182893,49,1,wheat,frh04
118039,6138783,PPH,csv/frh04/6138783.csv,695.1405389213759,49,7,permanent meadows,frh04
118040,6138784,PPH,csv/frh04/6138784.csv,753.2115781489779,49,7,permanent meadows,frh04
118041,6138785,ORH,csv/frh04/6138785.csv,787.2898831396428,49,0,barley,frh04
118042,6138786,BTH,csv/frh04/6138786.csv,775.8914277575436,49,1,wheat,frh04
118043,6138787,PPH,csv/frh04/6138787.csv,773.2244897959183,49,7,permanent meadows,frh04
118044,6138788,BTH,csv/frh04/6138788.csv,786.4448899829963,49,1,wheat,frh04
118045,6138789,CZH,csv/frh04/6138789.csv,817.0998762553872,49,2,rapeseed,frh04
118046,6138986,PPH,csv/frh04/6138986.csv,544.3303721488595,49,7,permanent meadows,frh04
118047,6138791,PPH,csv/frh04/6138791.csv,783.5050804036626,49,7,permanent meadows,frh04
118048,6138792,RGA,csv/frh04/6138792.csv,626.9387755102041,49,8,temporary meadows,frh04
118049,6138793,RGA,csv/frh04/6138793.csv,626.0065245429026,49,8,temporary meadows,frh04
118050,6138794,BTH,csv/frh04/6138794.csv,647.8367346938776,49,1,wheat,frh04
118051,6138795,RGA,csv/frh04/6138795.csv,632.3833296188991,49,8,temporary meadows,frh04
118052,6138796,RGA,csv/frh04/6138796.csv,650.2935071494715,49,8,temporary meadows,frh04
118054,6138798,MIE,csv/frh04/6138798.csv,668.734693877551,49,3,corn,frh04
118056,6138800,RGA,csv/frh04/6138800.csv,648.3685259523342,49,8,temporary meadows,frh04
118057,6138801,RGA,csv/frh04/6138801.csv,692.0380311994954,49,8,temporary meadows,frh04
118058,6138802,RGA,csv/frh04/6138802.csv,713.9746440607477,49,8,temporary meadows,frh04
118059,6138803,MIE,csv/frh04/6138803.csv,752.8442399988606,49,3,corn,frh04
118064,6138807,ORH,csv/frh04/6138807.csv,714.6265038766599,49,0,barley,frh04
118065,6138808,RGA,csv/frh04/6138808.csv,731.4285714285714,49,8,temporary meadows,frh04
118066,6138809,RGA,csv/frh04/6138809.csv,710.530612244898,49,8,temporary meadows,frh04
118067,6138810,MIE,csv/frh04/6138810.csv,726.9867613732287,49,3,corn,frh04
118068,6138811,RGA,csv/frh04/6138811.csv,722.8933129272025,49,8,temporary meadows,frh04
118069,6138812,ORH,csv/frh04/6138812.csv,731.4285714285714,49,0,barley,frh04
118071,6138814,RGA,csv/frh04/6138814.csv,739.3873151655872,49,8,temporary meadows,frh04
118072,6138815,RGA,csv/frh04/6138815.csv,756.9839356954293,102,8,temporary meadows,frh04
118073,6138816,PPH,csv/frh04/6138816.csv,777.3050043898156,102,7,permanent meadows,frh04
118074,6138817,RGA,csv/frh04/6138817.csv,774.071196583019,102,8,temporary meadows,frh04
118075,6138818,RGA,csv/frh04/6138818.csv,770.4637140331927,102,8,temporary meadows,frh04
118076,6138819,MIS,csv/frh04/6138819.csv,749.6003612278942,102,3,corn,frh04
118077,6138820,PPH,csv/frh04/6138820.csv,695.2862072365178,49,7,permanent meadows,frh04
118078,6138821,VRG,csv/frh04/6138821.csv,690.9672106868873,49,5,orchards,frh04
118081,6138824,PPH,csv/frh04/6138824.csv,707.8201759538898,49,7,permanent meadows,frh04
118087,6138830,BTH,csv/frh04/6138830.csv,767.8728753440596,102,1,wheat,frh04
118088,6138831,RGA,csv/frh04/6138831.csv,781.1052871937655,102,8,temporary meadows,frh04
118089,6138832,BTH,csv/frh04/6138832.csv,756.4217203055624,102,1,wheat,frh04
118090,6138833,MIE,csv/frh04/6138833.csv,668.734693877551,49,3,corn,frh04
118091,6138834,RGA,csv/frh04/6138834.csv,668.734693877551,49,8,temporary meadows,frh04
118092,6138836,MIE,csv/frh04/6138836.csv,668.734693877551,49,3,corn,frh04
118093,6138837,MIE,csv/frh04/6138837.csv,688.2997346969189,49,3,corn,frh04
118094,6138838,PRL,csv/frh04/6138838.csv,699.4075049374588,49,7,permanent meadows,frh04
118096,6138840,BTH,csv/frh04/6138840.csv,593.8227960571984,49,1,wheat,frh04
118097,6138841,BTH,csv/frh04/6138841.csv,602.90675687397,49,1,wheat,frh04
118099,6138843,BTH,csv/frh04/6138843.csv,562.165499035435,49,1,wheat,frh04
118100,6138844,BTH,csv/frh04/6138844.csv,644.729699879952,49,1,wheat,frh04
118101,6138845,BTH,csv/frh04/6138845.csv,635.2324029374654,49,1,wheat,frh04
118102,6138846,BTH,csv/frh04/6138846.csv,567.2303206997085,49,1,wheat,frh04
118103,6138847,CZH,csv/frh04/6138847.csv,655.9589965755816,49,2,rapeseed,frh04
118104,6139027,RGA,csv/frh04/6139027.csv,731.4285714285714,91,8,temporary meadows,frh04
118105,6138848,ORH,csv/frh04/6138848.csv,606.0408163265306,49,0,barley,frh04
118106,6138849,ORH,csv/frh04/6138849.csv,606.810344065424,49,0,barley,frh04
118107,6138850,PTR,csv/frh04/6138850.csv,593.2941553584784,49,8,temporary meadows,frh04
118110,6138853,BTH,csv/frh04/6138853.csv,589.4536058004505,49,1,wheat,frh04
118111,6138854,BTH,csv/frh04/6138854.csv,606.5912082823405,49,1,wheat,frh04
118112,6138855,ORH,csv/frh04/6138855.csv,639.6164848210752,49,0,barley,frh04
118113,6138856,ORH,csv/frh04/6138856.csv,636.0134777861763,49,0,barley,frh04
118114,6138857,ORH,csv/frh04/6138857.csv,574.9418194396403,49,0,barley,frh04
118115,6138858,ORH,csv/frh04/6138858.csv,598.0585178738228,49,0,barley,frh04
118117,6138860,PPH,csv/frh04/6138860.csv,578.7676931237611,49,7,permanent meadows,frh04
118118,6138861,RGA,csv/frh04/6138861.csv,640.5934380990428,49,8,temporary meadows,frh04
118119,6138876,RGA,csv/frh04/6138876.csv,690.1936720997123,49,8,temporary meadows,frh04
118120,6138862,PPH,csv/frh04/6138862.csv,618.0223129251701,49,7,permanent meadows,frh04
118121,6138863,PPH,csv/frh04/6138863.csv,626.7922633680623,49,7,permanent meadows,frh04
118122,6138864,PPH,csv/frh04/6138864.csv,644.5323565323565,49,7,permanent meadows,frh04
118123,6138865,PPH,csv/frh04/6138865.csv,657.1109565801629,49,7,permanent meadows,frh04
118124,6138866,PRL,csv/frh04/6138866.csv,647.8367346938776,49,7,permanent meadows,frh04
118126,6138868,RGA,csv/frh04/6138868.csv,736.0354697789659,49,8,temporary meadows,frh04
118127,6138869,PRL,csv/frh04/6138869.csv,683.2724046140196,49,7,permanent meadows,frh04
118131,6138873,PRL,csv/frh04/6138873.csv,673.9591836734694,49,7,permanent meadows,frh04
118133,6138877,RGA,csv/frh04/6138877.csv,662.0741167225564,49,8,temporary meadows,frh04
118135,6138879,PPH,csv/frh04/6138879.csv,733.6050349045138,49,7,permanent meadows,frh04
118136,6138880,PRL,csv/frh04/6138880.csv,752.3265306122449,49,7,permanent meadows,frh04
118137,6138881,PRL,csv/frh04/6138881.csv,710.530612244898,49,7,permanent meadows,frh04
118139,6138883,MIE,csv/frh04/6138883.csv,733.1761563246472,49,3,corn,frh04
118140,6138884,RGA,csv/frh04/6138884.csv,691.3109109565614,49,8,temporary meadows,frh04
118142,6138886,BTP,csv/frh04/6138886.csv,769.5725858665614,102,1,wheat,frh04
118143,6138887,MIS,csv/frh04/6138887.csv,756.1229079798293,102,3,corn,frh04
118145,6138889,BTP,csv/frh04/6138889.csv,776.067841255762,102,1,wheat,frh04
118148,6138892,PPH,csv/frh04/6138892.csv,616.0361488234678,49,7,permanent meadows,frh04
118149,6138893,PPH,csv/frh04/6138893.csv,646.3423438133848,49,7,permanent meadows,frh04
118150,6138894,RGA,csv/frh04/6138894.csv,627.8473824312334,49,8,temporary meadows,frh04
118155,6138899,VRG,csv/frh04/6138899.csv,633.636370134744,49,5,orchards,frh04
118156,6138900,MIS,csv/frh04/6138900.csv,675.84,50,3,corn,frh04
118157,6138901,PTR,csv/frh04/6138901.csv,513.5177120227241,49,8,temporary meadows,frh04
118161,6138905,PRL,csv/frh04/6138905.csv,668.734693877551,49,7,permanent meadows,frh04
118162,6138933,RGA,csv/frh04/6138933.csv,668.734693877551,49,8,temporary meadows,frh04
118163,6139028,RGA,csv/frh04/6139028.csv,706.2988859008836,96,8,temporary meadows,frh04
118164,6138907,BTH,csv/frh04/6138907.csv,646.4719985783998,49,1,wheat,frh04
118165,6138910,VRG,csv/frh04/6138910.csv,841.3818860877684,102,5,orchards,frh04
118167,6138912,PPH,csv/frh04/6138912.csv,814.9670321034225,102,7,permanent meadows,frh04
118170,6138915,PPH,csv/frh04/6138915.csv,804.0425825673072,102,7,permanent meadows,frh04
118172,6138918,PRL,csv/frh04/6138918.csv,703.4520235721035,49,7,permanent meadows,frh04
118173,6138934,MIE,csv/frh04/6138934.csv,689.6326530612245,49,3,corn,frh04
118174,6138935,RGA,csv/frh04/6138935.csv,647.8367346938776,49,8,temporary meadows,frh04
118175,6138919,RGA,csv/frh04/6138919.csv,713.0058161405133,49,8,temporary meadows,frh04
118176,6138920,MIE,csv/frh04/6138920.csv,710.1443182844604,49,3,corn,frh04
118177,6138921,PPH,csv/frh04/6138921.csv,710.530612244898,49,7,permanent meadows,frh04
118178,6138922,RGA,csv/frh04/6138922.csv,710.530612244898,49,8,temporary meadows,frh04
118179,6138923,RGA,csv/frh04/6138923.csv,710.4164157466265,49,8,temporary meadows,frh04
118180,6138924,PRL,csv/frh04/6138924.csv,710.530612244898,49,7,permanent meadows,frh04
118181,6138925,RGA,csv/frh04/6138925.csv,708.5743341650596,49,8,temporary meadows,frh04
118182,6138926,PRL,csv/frh04/6138926.csv,708.4080330350699,49,7,permanent meadows,frh04
118183,6138927,BTH,csv/frh04/6138927.csv,645.1909646272661,49,1,wheat,frh04
118184,6138928,BTH,csv/frh04/6138928.csv,606.0408163265306,49,1,wheat,frh04
118185,6138929,MIE,csv/frh04/6138929.csv,549.6184310582239,49,3,corn,frh04
