Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5510","Production","21641.01","Rapeseed or canola oil, crude","2021","2021","t","1835900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21641.01","Rapeseed or canola oil, crude","2022","2022","t","1838300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21641.01","Rapeseed or canola oil, crude","2023","2023","t","1886800","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5312","Area harvested","01353.01","Raspberries","2019","2019","ha","680","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01353.01","Raspberries","2019","2019","kg/ha","8014.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01353.01","Raspberries","2019","2019","t","5450","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01353.01","Raspberries","2020","2020","ha","620","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01353.01","Raspberries","2020","2020","kg/ha","8403.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01353.01","Raspberries","2020","2020","t","5210","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01353.01","Raspberries","2021","2021","ha","620","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01353.01","Raspberries","2021","2021","kg/ha","8290.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01353.01","Raspberries","2021","2021","t","5140","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01353.01","Raspberries","2022","2022","ha","640","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01353.01","Raspberries","2022","2022","kg/ha","9328.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01353.01","Raspberries","2022","2022","t","5970","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01353.01","Raspberries","2023","2023","ha","680","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01353.01","Raspberries","2023","2023","kg/ha","9264.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01353.01","Raspberries","2023","2023","t","6300","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01353.01","Raspberries","2024","2024","ha","710","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01353.01","Raspberries","2024","2024","kg/ha","10535.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01353.01","Raspberries","2024","2024","t","7480","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2019","2019","t","4897000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2020","2020","t","3800000","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2021","2021","t","4671494.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","4301112.35","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2023","2023","t","4147732.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2019","2019","An","4545970","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2020","2020","An","4486480","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2021","2021","An","4458200","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2022","2022","An","4260340","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2023","2023","An","4038060","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","3986140","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2019","2019","An","681670","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2020","2020","An","668540","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2021","2021","An","650960","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","649390","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","627430","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","613980","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2019","2019","An","4182430","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2020","2020","An","4140630","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2021","2021","An","4200090","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","4055280","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","3730620","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","3496870","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02212","Raw milk of buffalo","2019","2019","t","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02212","Raw milk of buffalo","2020","2020","t","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02212","Raw milk of buffalo","2021","2021","t","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02212","Raw milk of buffalo","2023","2023","t","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02212","Raw milk of buffalo","2024","2024","t","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2019","2019","kg/An","7179","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02211","Raw milk of cattle","2019","2019","t","25062000","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02211","Raw milk of cattle","2019","2019","An","3490810","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2020","2020","kg/An","7410","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02211","Raw milk of cattle","2020","2020","t","25234840","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02211","Raw milk of cattle","2020","2020","An","3405680","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2021","2021","kg/An","7453","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02211","Raw milk of cattle","2021","2021","t","24760620","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02211","Raw milk of cattle","2021","2021","An","3322030","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2022","2022","kg/An","7616","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02211","Raw milk of cattle","2022","2022","t","24606350","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","3230860","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2023","2023","kg/An","7582","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02211","Raw milk of cattle","2023","2023","t","23993580","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","3164600","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","7871","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02211","Raw milk of cattle","2024","2024","t","24204280","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","3075180","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02292","Raw milk of goats","2019","2019","kg/An","619","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02292","Raw milk of goats","2019","2019","t","654880","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02292","Raw milk of goats","2019","2019","An","1058000","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02292","Raw milk of goats","2020","2020","kg/An","602","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02292","Raw milk of goats","2020","2020","t","709510","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02292","Raw milk of goats","2020","2020","An","1178410","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02292","Raw milk of goats","2021","2021","kg/An","611","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02292","Raw milk of goats","2021","2021","t","718260","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02292","Raw milk of goats","2021","2021","An","1174940","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02292","Raw milk of goats","2022","2022","kg/An","635","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02292","Raw milk of goats","2022","2022","t","733100","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02292","Raw milk of goats","2022","2022","An","1155000","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02292","Raw milk of goats","2023","2023","kg/An","633","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02292","Raw milk of goats","2023","2023","t","718100","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02292","Raw milk of goats","2023","2023","An","1135000","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02292","Raw milk of goats","2024","2024","kg/An","615","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02292","Raw milk of goats","2024","2024","t","703230","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","1143000","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2019","2019","kg/An","192","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02291","Raw milk of sheep","2019","2019","t","319410","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02291","Raw milk of sheep","2019","2019","An","1661000","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2020","2020","kg/An","226","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02291","Raw milk of sheep","2020","2020","t","344170","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02291","Raw milk of sheep","2020","2020","An","1522100","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2021","2021","kg/An","224","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02291","Raw milk of sheep","2021","2021","t","350200","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02291","Raw milk of sheep","2021","2021","An","1560360","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2022","2022","kg/An","221","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02291","Raw milk of sheep","2022","2022","t","342090","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02291","Raw milk of sheep","2022","2022","An","1548000","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2023","2023","kg/An","227","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02291","Raw milk of sheep","2023","2023","t","338820","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02291","Raw milk of sheep","2023","2023","An","1495000","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2024","2024","kg/An","235","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02291","Raw milk of sheep","2024","2024","t","337060","A","Official value",""
"QCL","Crops and livestock products","250","France","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","1433000","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","26110","Raw silk (not thrown)","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0113","Rice","2019","2019","ha","15100","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0113","Rice","2019","2019","kg/ha","5468.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0113","Rice","2019","2019","t","82570","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0113","Rice","2020","2020","ha","14320","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0113","Rice","2020","2020","kg/ha","5269.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0113","Rice","2020","2020","t","75460","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0113","Rice","2021","2021","ha","12030","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0113","Rice","2021","2021","kg/ha","5182","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0113","Rice","2021","2021","t","62340","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0113","Rice","2022","2022","ha","11760","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0113","Rice","2022","2022","kg/ha","5483","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0113","Rice","2022","2022","t","64480","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0113","Rice","2023","2023","ha","12120","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0113","Rice","2023","2023","kg/ha","5632.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0113","Rice","2023","2023","t","68270","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0113","Rice","2024","2024","ha","13480","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0113","Rice","2024","2024","kg/ha","5338.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0113","Rice","2024","2024","t","71960","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0116","Rye","2019","2019","ha","28730","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0116","Rye","2019","2019","kg/ha","4711.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0116","Rye","2019","2019","t","135360","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0116","Rye","2020","2020","ha","31960","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0116","Rye","2020","2020","kg/ha","4143.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0116","Rye","2020","2020","t","132420","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0116","Rye","2021","2021","ha","43220","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0116","Rye","2021","2021","kg/ha","4495.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0116","Rye","2021","2021","t","194290","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0116","Rye","2022","2022","ha","41540","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0116","Rye","2022","2022","kg/ha","3794.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0116","Rye","2022","2022","t","157640","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0116","Rye","2023","2023","ha","38820","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0116","Rye","2023","2023","kg/ha","4335.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0116","Rye","2023","2023","t","168310","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0116","Rye","2024","2024","ha","29320","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0116","Rye","2024","2024","kg/ha","3695.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0116","Rye","2024","2024","t","108350","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21631.02","Safflower-seed oil, crude","2019","2019","t","186.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21631.02","Safflower-seed oil, crude","2020","2020","t","126.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21631.02","Safflower-seed oil, crude","2021","2021","t","139.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21631.02","Safflower-seed oil, crude","2022","2022","t","22.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21631.02","Safflower-seed oil, crude","2023","2023","t","96.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2019","2019","An","7105000","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2020","2020","An","6998710","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2021","2021","An","6994630","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2022","2022","An","6746000","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2023","2023","An","6802000","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2024","2024","An","6607000","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2019","2019","An","4182430","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2020","2020","An","4140630","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2021","2021","An","4200090","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2022","2022","An","4055280","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2023","2023","An","3730620","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","3496870","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","22212","Skim milk and whey powder","2019","2019","t","335200","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","22212","Skim milk and whey powder","2020","2020","t","330780","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","22212","Skim milk and whey powder","2021","2021","t","319080","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","22212","Skim milk and whey powder","2022","2022","t","302240","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","22212","Skim milk and whey powder","2023","2023","t","293670","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","22110.02","Skim milk of cows","2019","2019","t","9581089.94","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","22110.02","Skim milk of cows","2020","2020","t","9463202.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","22110.02","Skim milk of cows","2021","2021","t","9357975.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","22110.02","Skim milk of cows","2022","2022","t","8956831.22","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","22110.02","Skim milk of cows","2023","2023","t","8884570.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0114","Sorghum","2019","2019","ha","83090","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0114","Sorghum","2019","2019","kg/ha","5089.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0114","Sorghum","2019","2019","t","422900","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0114","Sorghum","2020","2020","ha","93580","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0114","Sorghum","2020","2020","kg/ha","4613.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0114","Sorghum","2020","2020","t","431700","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0114","Sorghum","2021","2021","ha","67480","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0114","Sorghum","2021","2021","kg/ha","5665.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0114","Sorghum","2021","2021","t","382280","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0114","Sorghum","2022","2022","ha","49860","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0114","Sorghum","2022","2022","kg/ha","4230.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0114","Sorghum","2022","2022","t","210940","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0114","Sorghum","2023","2023","ha","54610","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0114","Sorghum","2023","2023","kg/ha","5566.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0114","Sorghum","2023","2023","t","303990","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0114","Sorghum","2024","2024","ha","100480","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0114","Sorghum","2024","2024","kg/ha","4449.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0114","Sorghum","2024","2024","t","447110","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01344.01","Sour cherries","2019","2019","ha","770","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01344.01","Sour cherries","2019","2019","kg/ha","3558.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01344.01","Sour cherries","2019","2019","t","2740","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01344.01","Sour cherries","2020","2020","ha","690","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01344.01","Sour cherries","2020","2020","kg/ha","4159.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01344.01","Sour cherries","2020","2020","t","2870","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01344.01","Sour cherries","2021","2021","ha","690","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01344.01","Sour cherries","2021","2021","kg/ha","1000","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01344.01","Sour cherries","2021","2021","t","690","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01344.01","Sour cherries","2022","2022","ha","760","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01344.01","Sour cherries","2022","2022","kg/ha","3736.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01344.01","Sour cherries","2022","2022","t","2840","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01344.01","Sour cherries","2023","2023","ha","760","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01344.01","Sour cherries","2023","2023","kg/ha","3394.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01344.01","Sour cherries","2023","2023","t","2580","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01344.01","Sour cherries","2024","2024","ha","760","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01344.01","Sour cherries","2024","2024","kg/ha","3473.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01344.01","Sour cherries","2024","2024","t","2640","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","2161","Soya bean oil","2019","2019","t","144400","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2161","Soya bean oil","2020","2020","t","140200","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2161","Soya bean oil","2021","2021","t","120000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2161","Soya bean oil","2022","2022","t","78400","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2161","Soya bean oil","2023","2023","t","102000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5312","Area harvested","0141","Soya beans","2019","2019","ha","163800","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0141","Soya beans","2019","2019","kg/ha","2616.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0141","Soya beans","2019","2019","t","428530","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0141","Soya beans","2020","2020","ha","187070","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0141","Soya beans","2020","2020","kg/ha","2174.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0141","Soya beans","2020","2020","t","406810","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0141","Soya beans","2021","2021","ha","154380","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0141","Soya beans","2021","2021","kg/ha","2845.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0141","Soya beans","2021","2021","t","439350","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0141","Soya beans","2022","2022","ha","183910","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0141","Soya beans","2022","2022","kg/ha","2043.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0141","Soya beans","2022","2022","t","375820","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0141","Soya beans","2023","2023","ha","157750","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0141","Soya beans","2023","2023","kg/ha","2458.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0141","Soya beans","2023","2023","t","387820","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0141","Soya beans","2024","2024","ha","152680","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0141","Soya beans","2024","2024","kg/ha","2610.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0141","Soya beans","2024","2024","t","398540","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01215","Spinach","2019","2019","ha","5890","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01215","Spinach","2019","2019","kg/ha","20826.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01215","Spinach","2019","2019","t","122670","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01215","Spinach","2020","2020","ha","4760","A","Official value",""
